"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Sphaerochaeta",3.094885e-06,0,2.776155e-06,1.918814e-06,1.230003e-07,1.129934e-06,1.64946e-07,6.954663e-07,1.509832e-05,3.477853e-06,2.152511e-06,1.019284e-06,6.619119e-07,1.495476e-06,1.161085e-06,7.613418e-08,4.086275e-05,4.742895e-07,0,2.589212e-06,2.864125e-07,0,1.737722e-06,3.330879e-07,6.688476e-07,5.498124e-07,1.318958e-07,2.244983e-07,4.203699e-06,1.829215e-06,9.413492e-07,1.199278e-07,1.788004e-07,1.087879e-05,0,1.403644e-06,0,2.802049e-06,1.078226e-06,0,1.258217e-07,0,0,1.334949e-06,2.08933e-06,5.655026e-07,6.529443e-07,0,5.264381e-06,3.589602e-06,1.581314e-05,2.288356e-06,5.525592e-07,4.918549e-07,7.649979e-07,0,0,8.612489e-06,1.490753e-06,0,9.321777e-08,7.970333e-07,2.133982e-06,1.459299e-05,1.289691e-05,2.461478e-05,2.536582e-07,1.713312e-07,7.779749e-08,0,0,7.161085e-07,7.04076e-07,3.570854e-07,1.298594e-07,1.70855e-06,4.261803e-06,1.049511e-05,1.303321e-05,3.718686e-06,2.022004e-06,2.46665e-06,1.654733e-06,7.831504e-06,0,0,0,4.070266e-06,6.622397e-06,0,8.294635e-06,0,0,1.270696e-06,3.360928e-06,3.219831e-06,7.705203e-08,6.03228e-07,4.686749e-06
"Sphingobacterium",6.564914e-06,0,7.207606e-07,4.059795e-07,0,6.510438e-07,0,0,0,1.74184e-07,2.59802e-07,1.165011e-07,0,0,0,1.304796e-06,0.0001183832,0,0,1.720124e-05,1.892365e-07,0,5.064507e-08,2.793836e-08,6.247369e-07,9.36835e-08,0,3.735469e-08,5.550079e-05,2.304266e-07,0,1.836499e-07,1.249846e-07,5.538919e-08,0,3.543815e-06,0,2.808589e-05,2.538453e-07,0,0,0,0,5.757776e-07,0.0001771481,1.790546e-07,0,0,4.221074e-07,2.21158e-07,1.092488e-07,0,1.783863e-07,9.556673e-08,1.652159e-07,0,0,0,7.470357e-07,0,5.98946e-08,9.556194e-07,1.28899e-06,1.234337e-06,0,7.104174e-07,2.567227e-08,3.68558e-08,2.268776e-07,0,0,2.967683e-06,6.749767e-08,2.493842e-07,1.648537e-07,6.654034e-07,9.655655e-07,5.415357e-07,5.377345e-08,1.073234e-07,1.362415e-06,0,2.026134e-07,7.93929e-06,8.106821e-06,0,4.986024e-06,8.602965e-07,0,0,1.93308e-05,0,0,0,7.333411e-07,0,3.066692e-07,3.919293e-07,3.912554e-07
"Sphingobium",1.707409e-05,1.441417e-05,4.817399e-05,3.989491e-05,3.194569e-06,3.446592e-05,3.067806e-07,0.0001830853,0.0003114296,0.001271853,2.485756e-06,4.725782e-05,0.0001334544,0.0001942112,3.511719e-06,1.646586e-05,0.0004625361,3.497753e-06,4.404881e-06,5.447591e-05,6.132431e-06,1.003007e-06,4.590725e-06,1.000333e-06,5.286325e-06,6.100337e-06,7.942873e-07,9.304459e-08,0.0008463764,5.706911e-06,1.690084e-06,4.332746e-07,6.561204e-07,1.210064e-06,0,1.605344e-05,3.148513e-07,0.0001235951,2.480937e-07,8.449709e-07,7.058451e-07,1.391692e-05,9.484869e-06,2.973383e-06,3.567819e-05,6.168843e-06,1.519188e-05,0,0.0001555724,0.00258265,0.0007440763,5.45792e-06,9.097337e-06,4.613449e-06,1.45138e-05,1.601315e-05,6.837476e-06,3.475485e-06,1.813338e-05,3.174723e-05,2.326743e-06,4.555033e-05,0.003523491,3.176335e-05,2.496011e-05,5.671521e-06,9.478716e-05,7.520562e-05,4.257211e-05,1.127002e-05,6.321844e-06,1.947462e-05,4.004716e-06,8.245728e-05,9.373424e-07,0.0005607923,0.0003143296,3.831648e-05,9.512034e-06,5.911802e-06,2.542799e-05,9.346711e-06,3.951668e-06,6.075663e-05,2.917825e-06,1.381367e-05,0.0001048669,5.085872e-05,3.1888e-05,4.656352e-06,6.57934e-05,2.344162e-05,8.301452e-06,0.001139889,0.0008268297,0.0004854769,7.795599e-06,0.0005097674,1.708561e-05
"Sphingomonas",0.0003087678,0.0001711906,0.0007778103,0.0006668756,0.0003007663,0.0004284431,0.0004018485,0.004979791,0.00135884,0.0005145949,0.0003678516,0.00255174,0.00607992,0.009708853,0.0001490145,8.88117e-05,0.004096635,0.0003024495,0.0001043083,0.001220054,3.032336e-05,0.000105134,5.560637e-05,0.0001992844,6.135963e-05,3.885693e-05,0.0004633015,0.0003153515,0.007457774,0.000222326,0.0003891793,0.0001837938,0.0001494134,0.0003301235,0.0002722898,0.0003999761,0.0002200362,0.002073842,7.552128e-05,0.0002024381,8.818101e-05,0.0001362202,0.0001363207,5.441e-05,0.0001365177,8.892396e-05,9.574962e-05,0.0001502041,0.004155344,0.0004910801,0.0005776378,0.0003321059,0.0003995998,0.0002173631,0.0002243106,0.0001474245,0.0001588441,1.642081e-05,0.0002905005,0.0002380571,2.902074e-05,0.0001915936,0.0007676014,0.0008406789,0.0001661824,8.045578e-05,0.00429077,0.003469549,0.002021683,9.123253e-05,0.0001243949,0.0003449675,6.889564e-05,9.076484e-05,6.345969e-05,0.001627696,0.008857653,0.0009850478,9.564068e-05,0.0001251167,0.001478382,0.0003431357,0.0001112274,0.000417594,8.600761e-05,0.0001004069,0.001641908,0.0006161797,5.560468e-05,0.0001180889,0.0002322776,8.916622e-05,0.0001799203,0.0002487845,0.0002818339,0.0007641619,0.0004279214,0.02181458,0.0002671755
"Sphingopyxis",3.69646e-06,0,0,2.109437e-06,1.18871e-07,1.35059e-06,0,1.967564e-06,4.478456e-06,1.16501e-05,1.578337e-07,2.371793e-06,5.114417e-06,1.073851e-05,0,0,4.648426e-06,0,0,1.290379e-06,0,0,0,0,0,0,0,0,8.909991e-06,5.23513e-08,0,0,0,0,0,5.18391e-07,5.836763e-08,1.679777e-06,0,0,0,0,0,0,0.0001087575,2.531981e-07,2.265204e-07,0,3.65846e-06,2.642059e-05,8.14399e-06,7.602539e-08,3.477794e-07,0,2.004574e-07,0,0,5.956636e-07,9.31531e-07,0,5.38641e-07,1.122936e-06,2.963126e-05,3.934434e-07,7.198945e-07,3.844612e-08,5.06419e-06,2.884383e-06,1.8117e-06,0,0,0,1.081985e-07,3.304193e-07,0,5.792865e-06,4.618915e-06,8.813092e-07,1.384669e-07,1.609887e-07,1.486628e-06,0,6.498574e-09,0,0,0,1.401327e-06,1.145154e-06,0,0,5.230536e-06,0,0,7.97339e-06,8.326977e-06,5.607555e-06,4.115448e-07,2.557998e-05,9.463825e-08
"Spirochaeta",0,0,0,0,0,0,0,0,8.426458e-08,0,3.33264e-08,0,0,0,4.205921e-06,2.681351e-05,2.375804e-05,3.381017e-05,1.130565e-05,7.364544e-06,0,0,0,0,0,0,0,0,1.564413e-07,0,0,0,0,3.400692e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538453e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563199e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398889e-07,0,3.870787e-07,0,0,0,0,2.034245e-07,0,0,1.127584e-06,0,0,5.073342e-08,0,0,0,0,5.755726e-07
"Spirosoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86375e-06,0,0,2.109686e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679704e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporichthya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporisorium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporolactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189087e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527859e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,8.737998e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sporosarcina",0,0,0,4.355532e-08,0,0,0,0,0,0,2.310716e-08,0,3.3509e-08,0,4.556672e-06,1.90317e-05,8.559685e-06,4.023291e-05,1.519794e-05,3.526935e-06,1.06094e-05,0,1.588359e-05,5.443554e-06,2.259862e-05,2.188588e-05,0,3.46136e-07,2.845966e-06,0,0,0,0,0,0,7.171423e-07,0,2.193812e-07,0,0,0,0,0,0,3.072951e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.266903e-06,1.230922e-06,0,0,5.985065e-08,0,0,0
"Sporothrix",0,0,0,1.671102e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055203e-07,0,2.06733e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.736255e-08,0,0,1.085203e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stachybotrys",0,0,0,1.802771e-06,1.366334e-07,7.900903e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1491e-08,0,0,0,0,1.420299e-07,5.768095e-07,2.390258e-07,0,0,0,0,0,0,0,0,5.663011e-07,0,3.329909e-07,0,0,0,0,0,0,0,0,0,1.710049e-06,6.176746e-06,2.503232e-07,0,0,0,0,0,0,0,0,0,0,1.354375e-06,0,0,0,0,6.295243e-07,0,0,7.645748e-08,0,0,0,0,0,0,0,5.608042e-07,0,0,0,0,0,0,0,1.328991e-07,0,0,8.68491e-08
"Stackebrandtia",0,0,2.998364e-06,1.75188e-07,0,4.332663e-07,0,9.396547e-07,7.072566e-07,3.424332e-06,3.964664e-07,1.588731e-06,0,5.961775e-06,1.408114e-05,2.279179e-05,2.781927e-06,5.32643e-05,7.15872e-06,7.905105e-06,6.410301e-05,1.250942e-06,0.0001458668,7.891241e-06,1.603733e-05,2.317059e-05,3.600977e-06,1.959392e-07,1.26416e-06,6.776161e-07,2.622819e-07,1.482939e-05,4.373386e-06,5.898372e-07,2.019231e-08,6.761206e-07,1.378096e-06,5.383312e-06,5.601328e-06,0,2.725279e-06,0,1.880873e-06,7.5701e-07,6.148978e-07,2.42811e-06,1.88767e-07,0,8.760239e-07,5.909268e-07,1.897235e-06,4.671761e-07,6.300253e-06,7.693909e-06,3.214291e-06,0,0,8.944955e-08,2.198736e-07,0,3.814715e-08,0,1.545478e-06,4.226567e-06,1.724544e-06,2.794209e-07,5.226493e-06,8.413044e-06,1.356403e-05,0,0,4.295416e-07,3.377071e-06,0,1.300865e-06,0,7.854972e-07,2.649155e-06,1.356228e-06,1.717318e-06,8.406285e-06,1.71542e-07,2.140673e-06,0,0,0,0,9.334858e-08,0,0,1.372651e-06,3.692084e-06,8.83057e-07,1.918359e-06,9.735921e-05,4.179356e-07,1.161721e-05,8.092444e-07,8.088352e-07
"Staphylococcus",7.756897e-05,2.053864e-05,3.417931e-05,0.000226953,6.64485e-05,8.81058e-05,7.206239e-05,0.0003504441,0.0001558786,0.0002534338,0.0002574989,0.000293079,0.0001473986,0.000935773,0.002552996,0.004700192,0.001125822,0.01015256,0.003513122,0.005045233,0.003743374,0.0008085895,0.00913739,0.005030838,0.009229041,0.009598554,0.0002138521,0.000321663,0.0008740831,0.000168889,0.0001142464,0.0007293571,0.0004465647,0.0001969894,0.0004246217,0.000242068,0.0002622015,0.0004860006,0.0005601368,0.0004178726,0.0006068248,3.506519e-06,4.466069e-05,0.0004180972,0.0007531402,0.0005964403,0.0005869419,0.0001149,0.0002072188,8.487436e-05,0.0002966383,7.465906e-05,0.0002368915,0.0001876251,0.0001362844,2.006775e-05,1.417123e-05,0.0001541108,0.0004281612,0.0001019885,0.0008587476,0.0006759069,5.532739e-05,0.0004747251,0.0001023991,6.97327e-05,0.0002569064,0.0002407701,0.0003874636,1.149363e-06,3.185714e-06,0.0001243531,0.0003791876,0.0005358735,0.00043131,0.0002355453,0.0001943303,0.0003126197,0.0001197183,0.00015263,0.0003987673,0.0003102924,0.0001367883,7.942406e-05,1.029643e-05,4.409222e-05,5.942901e-05,0.0005351802,4.378987e-05,7.724858e-05,8.782327e-05,8.156123e-05,0.001065962,0.0002810956,0.0001647964,0.0002418621,0.0001409959,0.0002590487,0.001295301
"Stenotrophomonas",0.01719712,0.0007434709,0.01202376,0.0007820581,2.643913e-05,0.0002385617,3.695515e-06,0.02331729,0.000410915,0.001029339,8.852145e-05,1.947284e-05,2.804062e-05,6.696632e-05,1.774561e-05,3.541562e-05,0.001541091,1.071752e-05,3.472413e-05,0.0001390762,2.205275e-05,3.638903e-05,2.028629e-05,4.713908e-06,1.762281e-05,2.371813e-05,7.722233e-06,1.992099e-06,0.001196746,2.693444e-05,7.925357e-06,1.673792e-06,2.145437e-06,2.18419e-05,3.142978e-06,0.000145669,1.993675e-05,0.0003333247,1.903163e-05,1.273308e-05,2.465993e-05,0.0006956329,0.0005735768,5.211675e-05,0.040733,3.391208e-05,0.0001149682,0.0001275959,0.0009670964,0.001263662,0.0005634894,0.0008542985,1.793712e-05,9.310336e-06,1.800793e-05,0.00330259,0.0006405085,0.0001338358,0.0004264199,0.0001977573,1.487957e-05,0.000160407,0.01302102,8.405073e-05,0.000148375,0.0001253808,1.248848e-05,1.372327e-05,1.28742e-05,0.0003018758,0.001255101,0.03196428,0.0001566564,8.69954e-05,1.733439e-05,0.002793393,0.0147792,0.0001090231,0.0007893251,0.002376732,3.522142e-05,4.130909e-05,7.375096e-06,0.001334508,0.0003649198,0.0006736206,0.07330823,0.002115879,0.0002524162,0.0001612518,0.0004887273,0.0001456213,4.884139e-05,0.001046162,0.001053043,0.0003213416,1.288171e-05,3.925556e-05,4.219132e-05
"Stomatobaculum",0,0,0,0,0,0,0,0,0,0,0,0,0,1.426141e-07,1.529931e-07,0,2.005735e-07,8.40935e-08,0,0,0,0,0,2.894126e-07,3.720256e-07,4.998353e-07,0,0,9.824158e-08,0,0,0,0,1.669752e-06,0,0,0,0,0,0,0,0,0,0,2.565765e-07,0,0,0,5.73878e-07,0,3.19366e-08,0,0,0,0,0,0,1.509461e-07,0,0,0,0,0,1.051437e-06,3.48473e-07,4.114665e-07,0,0,0,0,0,2.441605e-07,0,0,0,0,4.656815e-07,2.373899e-07,7.323095e-08,0,1.012354e-07,0,9.721154e-08,0,0,0,0,2.030139e-07,0,0,8.089757e-06,0,0,0,0,0,0,0,3.349894e-07
"Stoquefichus",0,0,4.051843e-06,7.874747e-07,0,0,0,0,5.985395e-07,2.364411e-07,5.497472e-08,0,0,0,0,0,4.611579e-07,0,0,0,0,0,0,6.345999e-08,0,5.324639e-08,0,0,4.912079e-08,6.123353e-08,0,0,0,1.768741e-07,0,0,0,4.809865e-08,3.370264e-08,0,0,0,0,3.360448e-07,0,3.982115e-07,0,0,2.452024e-07,0,0,0,0,9.150184e-08,1.567947e-07,0,0,9.050422e-06,3.765088e-07,0,0,0,0,3.785604e-06,1.169874e-07,5.708834e-07,0,0,0,0,0,1.166913e-06,0,0,0,0,4.631283e-07,2.426269e-06,1.002802e-07,0,0,0,2.580525e-07,0,0,0,0,1.728466e-07,0,0,6.241981e-07,0,1.152276e-06,0,0,0,0,0,9.631098e-07
"Streptacidiphilus",3.74732e-06,0,3.254572e-05,0.0002509921,2.017596e-05,0.0001281601,0,1.516664e-05,3.496335e-06,1.565196e-06,2.151075e-05,1.437195e-05,3.513069e-06,6.367801e-05,5.134057e-07,2.608309e-06,9.913118e-07,2.03765e-07,5.377821e-07,2.655549e-08,6.957389e-07,0,1.02544e-06,9.254583e-08,8.727468e-07,1.102524e-06,0,1.478543e-07,3.538071e-08,0,0,0,0,0,0,2.547427e-07,3.800683e-08,0,0,0,0,0,0,0,0,1.149692e-07,0,0,2.831734e-07,0,7.27199e-07,1.226162e-07,1.052657e-06,2.383527e-08,0,0,0,0,1.329629e-07,0,1.998339e-07,0,8.347364e-07,4.925084e-07,2.070522e-07,5.357834e-07,4.49171e-07,8.427313e-07,2.681249e-07,0,0,0,0,0,0,0,5.882382e-06,1.790211e-06,2.575942e-06,1.66923e-07,1.616995e-07,2.703976e-07,1.819017e-07,0,0,0,0,8.599784e-07,0,0,0,0,1.213983e-07,7.627783e-07,1.016515e-06,4.22504e-07,1.009793e-07,3.742513e-07,3.899073e-07
"Streptoalloteichus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.476625e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004998e-07,0,0,0,0,0,0,0,0,0,1.371911e-07,0
"Streptococcus",0.0005242343,0.002127637,0.001729828,0.005669933,0.0005003679,0.005119383,0.0009540731,0.002816407,0.001859816,0.002295879,0.001259672,0.001575491,0.001183039,0.001018067,0.001217421,0.0004647027,0.001703303,0.0007394042,0.0009712984,0.002563576,0.0006169273,0.001961089,0.002339691,0.001955681,0.00154236,0.001845983,0.00250861,0.0007717626,0.003812487,0.0006717204,0.0006442423,0.001131417,0.002535894,0.001767741,0.000559817,0.0004845937,0.0003171255,0.002880737,0.001995993,0.0002774197,0.001155723,8.839173e-05,0.0004123443,0.05225979,0.00947012,0.01891341,0.01026407,0.006971299,0.003937072,0.009016169,0.001218407,0.000946401,0.003002368,0.001452947,0.00240939,0.00015072,9.45373e-05,0.002340381,0.02610744,0.00986056,0.05333347,0.01182652,0.001761893,0.001219329,0.0008800766,0.01312647,0.001166091,0.002543406,0.001841996,7.368181e-05,0.0002337961,0.05559245,0.004935079,0.04269719,0.01425104,0.03232055,0.008129531,0.004372798,0.001740037,0.001726609,0.00303752,0.0007346624,0.00133152,0.0005046931,0.000184258,0.001375131,0.003903147,0.04036708,0.005094946,0.00306885,0.00269385,0.0008597251,0.00795802,0.003727008,0.001009605,0.001810366,0.001726129,0.002517722,0.003577834
"Streptomonospora",0,0,0,0,0,0,0,0,6.593121e-07,5.119787e-08,0,0,0,0,7.212406e-07,1.672295e-06,1.215028e-07,1.162107e-07,2.697116e-06,1.726107e-07,3.388541e-07,0,7.203001e-07,1.008014e-07,0,2.102664e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523904e-07,0,0,0,0,0,0,0,0,0,0,7.432595e-07,6.038518e-07,0,0,4.631698e-08,0,0,0,0,0,0,5.686811e-08,0,0,0,0,1.554321e-07,1.358331e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733725e-07,5.398656e-07,0,0,0,0
"Streptomyces",0.00633532,0.003367415,0.009610774,0.06077204,0.00495825,0.03022332,4.879828e-05,0.005067496,0.001522991,0.0007019439,0.005270565,0.003474644,0.0009276593,0.01456654,0.0002769046,0.0004262921,0.0002409141,0.00019521,0.0007117182,0.0001520417,0.0002877595,0.0006386539,0.0003269054,4.767999e-05,0.0002726919,0.0003086228,9.450382e-05,2.991754e-05,4.715795e-05,6.920278e-05,9.86366e-05,1.251669e-05,1.833738e-05,0.0001018673,4.698027e-05,0.0001089454,5.543128e-05,0.0001488983,1.957604e-05,0.0001200451,6.779747e-05,0.003785219,0.003772601,8.098334e-05,1.397911e-05,3.749316e-05,4.904215e-05,0.002901407,0.0002985084,0.0004996374,0.0001578758,8.200721e-05,0.0002923536,3.064375e-05,4.736851e-05,0.003927438,0.003293671,3.599338e-05,4.361144e-05,0.00276009,3.983958e-05,0.0003206097,0.002966896,0.0001027831,0.0006987584,0.0001427803,0.0001127132,0.0001517816,4.88202e-05,0.003429723,0.004600265,0.0002231747,3.422734e-05,0.0002655434,2.834242e-06,0.001128553,0.001726087,0.000192949,0.0006197977,0.0001077297,0.0001550114,0.0001198991,8.249847e-05,0.002609608,0.002475157,0.003089378,0.004316933,0.0001583971,0.003287913,0.003239072,0.0005255573,0.002812943,7.583425e-05,0.0007173397,0.002043777,0.000221343,8.799475e-05,0.0002607711,0.0003311838
"Streptosporangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311182e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Subdoligranulum",0.004658906,0.006350775,0.004227963,0.00233013,0.0007036907,0.001639626,0.0005448088,0.007979397,0.03681404,0.00361571,0.001600913,0.001263122,0.001247043,0.001673687,0.0004339283,0.000171863,0.01347802,0.0007469828,0.000370956,0.001015245,0.0004655723,0.0003491582,0.0003716045,0.0007316095,0.0004801849,0.0008544649,0.0002982962,0.001173842,0.003447449,0.001232021,0.0004440098,0.0002087561,0.0002151974,0.02026377,0.0003032491,0.002354081,0.0001969134,0.001219661,0.0008488068,0.0005319143,0.0002853457,0.001815924,0.002544792,0.002608203,0.0009568942,0.000253421,0.0003905612,0.0005629667,0.00865607,0.02240833,0.01678664,0.001227536,0.0001563087,0.0003604953,0.000667363,0.006363559,0.002168785,0.1371594,0.001341968,0.0007241545,0.0001535837,0.0006014602,0.002861523,0.06897007,0.03568998,0.008948675,0.0009752146,0.0002273114,0.0001632164,0.001434616,0.002275538,0.002740186,0.0005654565,0.0002799504,0.0001640412,0.002097106,0.003880545,0.02872134,0.02086383,0.002879563,0.0005415694,0.004550669,0.002264214,0.006340792,0.001540981,0.01724464,0.004594941,0.004723831,0.002927126,0.0003971978,0.00191459,0.0007678236,0.01319937,0.001198152,0.003122161,0.006201365,0.0001709958,0.001431235,0.01009277
"Succinatimonas",0,0,0,3.186168e-07,0,0,0,0,3.98416e-07,1.658589e-07,2.107939e-07,9.621273e-07,6.614442e-08,2.795479e-07,1.382515e-06,2.620275e-07,6.299072e-05,9.175431e-08,1.355445e-07,1.2314e-06,4.408991e-07,1.239293e-06,1.793531e-06,1.496529e-06,9.187862e-07,1.7268e-06,5.815958e-07,1.912398e-07,8.833096e-07,1.008409e-06,3.237715e-07,1.205613e-06,2.211218e-07,1.280518e-07,0,4.971465e-07,0,4.93583e-07,1.124565e-06,0,0,0,0,1.20564e-07,0,1.955503e-07,0,0,5.237333e-07,0,1.140369e-07,3.421143e-07,2.559413e-07,2.60684e-08,0,0,0,2.34432e-06,1.229584e-07,0,0,1.296383e-07,2.775701e-06,6.028171e-07,7.31171e-08,8.557461e-06,1.947522e-07,8.033147e-08,7.250669e-08,0,0,0,5.389739e-08,0,0,0,5.797212e-07,9.365782e-08,8.686782e-07,2.510544e-08,2.932069e-07,7.640389e-07,8.076693e-07,7.182249e-06,0,0,0,3.573976e-07,0,0,1.625818e-07,0,1.284701e-07,0,5.253865e-07,7.829691e-08,7.649152e-08,0,2.633936e-06
"Sulfitobacter",0,0,0,0,0,0,0,0,5.47158e-07,0,3.126687e-07,0,0,0,0,0,0,2.119156e-07,0,0,0,0,0,0,0,1.98609e-07,0,0,1.006854e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67641e-07,0,0,0,0,0,0,0,0,0,0,0,0,5.217705e-07,0,0,9.217183e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024635e-07,0,0,0
"Sulfobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.745253e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurospirillum",0,0,0,0,0,0,0,0,0,5.728749e-08,0,0,0,0,1.698426e-07,0,0,1.867098e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7023e-07,0,0,0,0,0,0,0,1.036521e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurovum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.983927e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
